outer_target_code	source_regime_id	model_kind	support_budget_percent	fold_count	limited_label_gain_macro_mae_mean_across_folds	limited_label_gain_macro_mae_sd_across_folds	limited_label_gain_macro_rmse_mean_across_folds	limited_label_gain_macro_rmse_sd_across_folds	macro_mae_mean_across_folds	macro_mae_sd_across_folds	macro_one_tier_accuracy_mean_across_folds	macro_one_tier_accuracy_sd_across_folds	macro_pearson_mean_across_folds	macro_pearson_sd_across_folds	macro_r2_mean_across_folds	macro_r2_sd_across_folds	macro_rmse_mean_across_folds	macro_rmse_sd_across_folds	macro_spearman_mean_across_folds	macro_spearman_sd_across_folds	pooled_mae_mean_across_folds	pooled_mae_sd_across_folds	pooled_one_tier_accuracy_mean_across_folds	pooled_one_tier_accuracy_sd_across_folds	pooled_pearson_mean_across_folds	pooled_pearson_sd_across_folds	pooled_r2_mean_across_folds	pooled_r2_sd_across_folds	pooled_rmse_mean_across_folds	pooled_rmse_sd_across_folds	pooled_spearman_mean_across_folds	pooled_spearman_sd_across_folds	pretraining_gain_macro_mae_mean_across_folds	pretraining_gain_macro_mae_sd_across_folds	pretraining_gain_macro_rmse_mean_across_folds	pretraining_gain_macro_rmse_sd_across_folds	pretraining_gain_pooled_mae_mean_across_folds	pretraining_gain_pooled_mae_sd_across_folds	pretraining_gain_pooled_rmse_mean_across_folds	pretraining_gain_pooled_rmse_sd_across_folds	zero_shot_macro_mae_mean_across_folds	zero_shot_macro_mae_sd_across_folds	zero_shot_macro_one_tier_accuracy_mean_across_folds	zero_shot_macro_one_tier_accuracy_sd_across_folds	zero_shot_macro_pearson_mean_across_folds	zero_shot_macro_pearson_sd_across_folds	zero_shot_macro_r2_mean_across_folds	zero_shot_macro_r2_sd_across_folds	zero_shot_macro_rmse_mean_across_folds	zero_shot_macro_rmse_sd_across_folds	zero_shot_macro_spearman_mean_across_folds	zero_shot_macro_spearman_sd_across_folds	zero_shot_pooled_mae_mean_across_folds	zero_shot_pooled_mae_sd_across_folds	zero_shot_pooled_one_tier_accuracy_mean_across_folds	zero_shot_pooled_one_tier_accuracy_sd_across_folds	zero_shot_pooled_pearson_mean_across_folds	zero_shot_pooled_pearson_sd_across_folds	zero_shot_pooled_r2_mean_across_folds	zero_shot_pooled_r2_sd_across_folds	zero_shot_pooled_rmse_mean_across_folds	zero_shot_pooled_rmse_sd_across_folds	zero_shot_pooled_spearman_mean_across_folds	zero_shot_pooled_spearman_sd_across_folds
kp	ec_to_kp	source_pretrained_few_shot	5	5	0.4014219582365336	0.0126972678872393	0.4543206126344888	0.017303334255756288	1.3365743725208419	0.025117487471058013	0.5097143975343967	0.009151865370369664	0.4774762059711487	0.016627346031490752	0.17702081900099556	0.0240730513653736	1.7710457795025458	0.03133849380932517	0.43174760192607814	0.012288124639736482	1.3437160530225218	0.022500140033039757	0.5126807770866949	0.009382429425622268	0.7329765065384971	0.009108003667504354	0.5282175576742281	0.014820916244557347	1.8283104675968118	0.0284170817163714	0.7404791390773503	0.008346560283711899	-0.033102047567384184	0.08515498779297292	-0.03139667132628701	0.067564101924252	-0.052749339199286614	0.07938655081603871	-0.05544580153867964	0.06396537103689565	1.7379963307573754	0.030886352756413785	0.38318731864174005	0.005584756723608477	0.364274921520266	0.014017458179790282	-0.3883853468334958	0.04461632171671088	2.2253663921370346	0.0393918870182084	0.32248066621720844	0.012272527216718222	1.7692401262697186	0.027413900948545622	0.3834068587372739	0.004747619770651058	0.6511028768188474	0.008338931906790205	0.23000799684327222	0.026845169578498505	2.334598659690127	0.03616681100788377	0.6502415084273891	0.008085489629833312
kp	ec_to_kp	source_pretrained_few_shot	10	5	0.457911454990937	0.014806218914393692	0.5207044584651481	0.019814430540607247	1.2800848757664385	0.020986237972248915	0.5314429477703035	0.0062248773421265955	0.5134504824408527	0.015643943553403743	0.23425347138870883	0.019814830510835726	1.7046619336718867	0.027737621561379218	0.4653421840918943	0.01333219692560766	1.282066286661416	0.01880811175588033	0.5367168742364264	0.0065317324512951715	0.755196981474022	0.007408466356895878	0.5652104287447786	0.012325314061639621	1.755305732324188	0.024921962925066203	0.7623691830246654	0.0071706972108047514	-0.18878262505461224	0.016643294067965123	-0.16509906438085936	0.03175179350610102	-0.19277897448606957	0.014819538927167033	-0.17679470908877673	0.02721111374718271	1.7379963307573754	0.030886352756413785	0.38318731864174005	0.005584756723608477	0.364274921520266	0.014017458179790282	-0.3883853468334958	0.04461632171671088	2.2253663921370346	0.0393918870182084	0.32248066621720844	0.012272527216718222	1.7692401262697186	0.027413900948545622	0.3834068587372739	0.004747619770651058	0.6511028768188474	0.008338931906790205	0.23000799684327222	0.026845169578498505	2.334598659690127	0.03616681100788377	0.6502415084273891	0.008085489629833312
kp	se_plus_ec_to_kp	source_pretrained_few_shot	1	5	0.3186942278491538	0.010299206374596652	0.38275389486405287	0.009633452585728938	1.5087734332029572	0.022944095385471392	0.45529922989375304	0.004925058376603539	0.4319540218977302	0.02231362175509568	-0.03374982620137569	0.04941059602917412	1.974421789560921	0.03223855068041222	0.37009433775488515	0.019607102364782927	1.5357771038864265	0.0244501800729817	0.4590688846469203	0.006155127251816962	0.6904429819020794	0.009974185530133385	0.38760263973151415	0.024730430315075408	2.0821009196207045	0.03341413535945505	0.688409744126016	0.010154867979536528	-0.019303445485203612	0.04684298800070669	-0.05156196018150726	0.05140194843012832	-0.045141320328990896	0.044120095545143304	-0.10861671370487284	0.04874383835663045	1.8274676610521106	0.03233187788070964	0.38136308152079557	0.00612596552872406	0.38500366301177397	0.020220067224111724	-0.5358551716400769	0.06589829740113157	2.3571756844249743	0.03984436618021539	0.32654965765064575	0.01896077673932933	1.8888354737505382	0.03304311269085027	0.37722441169802357	0.006579175590287293	0.658661000085803	0.008960305325843155	0.09309285603454215	0.03737672735063109	2.5327782617212433	0.04230715439341464	0.6550196177165473	0.009604400846894276
kp	se_plus_ec_to_kp	source_pretrained_few_shot	5	5	0.49063187705030786	0.012080557316323928	0.5964470256432616	0.01299273314295548	1.336835784001803	0.02197730894277616	0.5053989862116297	0.005378330017869479	0.49723739864077465	0.021851602147001725	0.18820828797569403	0.039066593946147386	1.7607286587817126	0.029835416091414622	0.43519575712550385	0.020148921260579832	1.351379215091544	0.022417395975985535	0.5079631345902247	0.006913073734454474	0.7356799829653979	0.010279270795908796	0.525937887894633	0.019218332136174028	1.832515591566119	0.02997939017800635	0.7402344791964359	0.010861138905441617	-0.03336345904834524	0.07444572512632192	-0.02107955060545354	0.050547216192171174	-0.060412501268308647	0.06755421558753186	-0.05965092550798671	0.04586800522401725	1.8274676610521106	0.03233187788070964	0.38136308152079557	0.00612596552872406	0.38500366301177397	0.020220067224111724	-0.5358551716400769	0.06589829740113157	2.3571756844249743	0.03984436618021539	0.32654965765064575	0.01896077673932933	1.8888354737505382	0.03304311269085027	0.37722441169802357	0.006579175590287293	0.658661000085803	0.008960305325843155	0.09309285603454215	0.03737672735063109	2.5327782617212433	0.04230715439341464	0.6550196177165473	0.009604400846894276
kp	se_plus_ec_to_kp	source_pretrained_few_shot	10	5	0.5599433078239342	0.015721406790489566	0.6719091057411808	0.017255487622209832	1.2675243532281768	0.018806074795398156	0.5326269751839642	0.003134960247116546	0.5321003328632269	0.02016264028639418	0.2532844168679497	0.029867343281351575	1.6852665786837933	0.024803336584723418	0.476473079196534	0.020129353380629208	1.2750938452567433	0.01747514299807979	0.5374390989000803	0.003872243360045176	0.759744943499493	0.007914995417080396	0.5699059244727229	0.014184024955005639	1.7457122967864656	0.02277480411420837	0.7647598399826332	0.0097421356508225	-0.17622210251635045	0.014399363400214714	-0.14570370939276606	0.02483403346280862	-0.1858065330813966	0.017010242045801444	-0.1672012735510547	0.027596423566758333	1.8274676610521106	0.03233187788070964	0.38136308152079557	0.00612596552872406	0.38500366301177397	0.020220067224111724	-0.5358551716400769	0.06589829740113157	2.3571756844249743	0.03984436618021539	0.32654965765064575	0.01896077673932933	1.8888354737505382	0.03304311269085027	0.37722441169802357	0.006579175590287293	0.658661000085803	0.008960305325843155	0.09309285603454215	0.03737672735063109	2.5327782617212433	0.04230715439341464	0.6550196177165473	0.009604400846894276
kp	se_to_kp	source_pretrained_few_shot	1	5	0.7229185741221764	0.020509009181083435	0.8129441846122637	0.013830664184942824	2.154240491494529	0.03407318397807176	0.305350699784551	0.009486179030259036	0.3415246415280456	0.01855132649012855	-1.2224439566721546	0.07508549774458455	2.6490526962203336	0.03522116159379028	0.29669869083845957	0.01610717395501588	2.1818681471425805	0.031086049274159044	0.31718416331389726	0.010089320909936547	0.5019895984600491	0.013099688037972516	-0.1581017210132305	0.036878906916582	2.864478069559966	0.03906015183719635	0.4605581858552039	0.014592155944801271	-0.6647705037767755	0.02451728979723556	-0.7261928668409194	0.02274879376897359	-0.6912323635851452	0.027298724790261117	-0.8909938636441339	0.024905396804988572	2.877159065616705	0.043691458684960376	0.22504173920033682	0.004749982883231108	0.2726951137715118	0.012474445676256864	-2.6532089008466015	0.12235224009917282	3.461996880832597	0.045023026471154054	0.24539773760494632	0.01161884492720277	2.940841261221297	0.04638664939431976	0.23211275032773776	0.005253116377591954	0.43307819761523925	0.008914377948192588	-0.9465902855293029	0.06088551255870176	3.709626695090461	0.048412594008254574	0.38791460286728896	0.008296349218819566
kp	se_to_kp	source_pretrained_few_shot	5	5	1.3155118087179765	0.028609914663197653	1.4552618008284637	0.031635289700941455	1.5616472568987292	0.02726908813203249	0.42838861818941665	0.010856369731111922	0.4417432741869868	0.024302698409014643	-0.06428173890741616	0.0405839563771374	2.006735080004133	0.025585453654588936	0.38909776040450306	0.019854414358838866	1.5802347486776784	0.02872455174378841	0.43593380688534766	0.011232811731777013	0.6605808854753724	0.009157915100413975	0.3686383727026482	0.022620985501288302	2.1149451016728547	0.031085001586475106	0.6664360287245062	0.012260120023350701	-0.2581749319452713	0.0816237500658554	-0.2670859718278743	0.06385687772815646	-0.2892680348544431	0.07199812892105854	-0.3420804356147228	0.056126110178833025	2.877159065616705	0.043691458684960376	0.22504173920033682	0.004749982883231108	0.2726951137715118	0.012474445676256864	-2.6532089008466015	0.12235224009917282	3.461996880832597	0.045023026471154054	0.24539773760494632	0.01161884492720277	2.940841261221297	0.04638664939431976	0.23211275032773776	0.005253116377591954	0.43307819761523925	0.008914377948192588	-0.9465902855293029	0.06088551255870176	3.709626695090461	0.048412594008254574	0.38791460286728896	0.008296349218819566
kp	se_to_kp	source_pretrained_few_shot	10	5	1.457605613483762	0.0300293535264466	1.6200357978402677	0.032173985353573145	1.4195534521329436	0.02016856128720681	0.473000262957468	0.00957987980281484	0.4748964490902165	0.022344465584648043	0.11649615997240162	0.03451098272507597	1.8419610829923294	0.020801030987596048	0.4221091629829843	0.021321062581047216	1.429479295607877	0.020949446290179943	0.4805599152012242	0.010385431065760842	0.7100712460924736	0.008323427386152651	0.4808662612919484	0.017531398142121044	1.917886209870463	0.02516185905866444	0.7169930477190423	0.010799405813780827	-0.328251201421117	0.01788032400206515	-0.30239821370130204	0.028466419082048822	-0.3401919834325306	0.019962443867587325	-0.33937518663505184	0.03660635483138021	2.877159065616705	0.043691458684960376	0.22504173920033682	0.004749982883231108	0.2726951137715118	0.012474445676256864	-2.6532089008466015	0.12235224009917282	3.461996880832597	0.045023026471154054	0.24539773760494632	0.01161884492720277	2.940841261221297	0.04638664939431976	0.23211275032773776	0.005253116377591954	0.43307819761523925	0.008914377948192588	-0.9465902855293029	0.06088551255870176	3.709626695090461	0.048412594008254574	0.38791460286728896	0.008296349218819566
se	ec_to_se	source_pretrained_few_shot	1	5	0.548649048429136	0.00845663676343928	0.545812443689975	0.019186944205795614	1.0870221459458824	0.0255447326475107	0.6448803742839366	0.008583489207332198	0.6399272333696747	0.021134718355605986	-0.8269580574425879	0.9532584303050774	1.5130885197739548	0.032960944835657535	0.4212672715404443	0.024463700111894665	0.99721451389743	0.012480109341308634	0.6849182469977041	0.008809009001420473	0.9296832495745164	0.0033640234257617343	0.8567211683758165	0.0067579634421864815	1.479957755306546	0.029861582861050808	0.9086407007340652	0.005909630886908514	0.3728318763583898	0.0496923254800872	0.457073900167273	0.07301871298827764	0.44167397553405047	0.0628353499543939	0.5497665951208113	0.07701129904778319	1.6356711943750184	0.020520434668127696	0.3246404754488321	0.008240374011373544	0.5710425823883536	0.020608299257895007	-2.903910839621042	2.1172974850633355	2.0589009634639295	0.01910187019882265	0.39071774729784103	0.02283037938087502	1.5820273639313558	0.007580476165715465	0.3307511453914476	0.007605565883005696	0.8857316791283086	0.003699478109064615	0.7152996083125414	0.005721026724119266	2.0867394407259576	0.014954833390417326	0.8502720017461185	0.005053876950633493
se	ec_to_se	source_pretrained_few_shot	5	5	0.8151448424764224	0.012164638587832939	0.802803470691195	0.03359508985298997	0.8205263518985962	0.02488590716725453	0.7695406246972052	0.010464300637403933	0.7008088311167927	0.02432390238576009	0.05726910577431502	0.39199003106025676	1.2560974927727346	0.048163724876951815	0.4556089471461918	0.02557727344485837	0.765430937307132	0.016093611082411516	0.7976604404814609	0.00902628086256841	0.9481262245732089	0.0026935859421387065	0.8973621077434876	0.00481947350664519	1.2527767630247415	0.03090541179376802	0.9370265551323825	0.0031991365277938655	-0.08121344481210618	0.03052783182570756	0.023796515749546124	0.03858426119792676	-0.04564223430157076	0.015327635204645976	0.10362581910068484	0.02833344082121516	1.6356711943750184	0.020520434668127696	0.3246404754488321	0.008240374011373544	0.5710425823883536	0.020608299257895007	-2.903910839621042	2.1172974850633355	2.0589009634639295	0.01910187019882265	0.39071774729784103	0.02283037938087502	1.5820273639313558	0.007580476165715465	0.3307511453914476	0.007605565883005696	0.8857316791283086	0.003699478109064615	0.7152996083125414	0.005721026724119266	2.0867394407259576	0.014954833390417326	0.8502720017461185	0.005053876950633493
