outer_target_code	source_regime_id	model_kind	support_budget_percent	held_out_drug_count	limited_label_gain_macro_mae_mean_across_held_out_drugs	limited_label_gain_macro_mae_sd_across_held_out_drugs	limited_label_gain_macro_rmse_mean_across_held_out_drugs	limited_label_gain_macro_rmse_sd_across_held_out_drugs	full_support_gain_macro_mae_mean_across_held_out_drugs	full_support_gain_macro_mae_sd_across_held_out_drugs	full_support_gain_macro_rmse_mean_across_held_out_drugs	full_support_gain_macro_rmse_sd_across_held_out_drugs	full_support_gain_pooled_mae_mean_across_held_out_drugs	full_support_gain_pooled_mae_sd_across_held_out_drugs	full_support_gain_pooled_rmse_mean_across_held_out_drugs	full_support_gain_pooled_rmse_sd_across_held_out_drugs	macro_mae_mean_across_held_out_drugs	macro_mae_sd_across_held_out_drugs	macro_one_tier_accuracy_mean_across_held_out_drugs	macro_one_tier_accuracy_sd_across_held_out_drugs	macro_pearson_mean_across_held_out_drugs	macro_pearson_sd_across_held_out_drugs	macro_r2_mean_across_held_out_drugs	macro_r2_sd_across_held_out_drugs	macro_rmse_mean_across_held_out_drugs	macro_rmse_sd_across_held_out_drugs	macro_spearman_mean_across_held_out_drugs	macro_spearman_sd_across_held_out_drugs	pooled_mae_mean_across_held_out_drugs	pooled_mae_sd_across_held_out_drugs	pooled_one_tier_accuracy_mean_across_held_out_drugs	pooled_one_tier_accuracy_sd_across_held_out_drugs	pooled_pearson_mean_across_held_out_drugs	pooled_pearson_sd_across_held_out_drugs	pooled_r2_mean_across_held_out_drugs	pooled_r2_sd_across_held_out_drugs	pooled_rmse_mean_across_held_out_drugs	pooled_rmse_sd_across_held_out_drugs	pooled_spearman_mean_across_held_out_drugs	pooled_spearman_sd_across_held_out_drugs	pretraining_gain_macro_mae_mean_across_held_out_drugs	pretraining_gain_macro_mae_sd_across_held_out_drugs	pretraining_gain_macro_rmse_mean_across_held_out_drugs	pretraining_gain_macro_rmse_sd_across_held_out_drugs	pretraining_gain_pooled_mae_mean_across_held_out_drugs	pretraining_gain_pooled_mae_sd_across_held_out_drugs	pretraining_gain_pooled_rmse_mean_across_held_out_drugs	pretraining_gain_pooled_rmse_sd_across_held_out_drugs	zero_shot_macro_mae_mean_across_held_out_drugs	zero_shot_macro_mae_sd_across_held_out_drugs	zero_shot_macro_one_tier_accuracy_mean_across_held_out_drugs	zero_shot_macro_one_tier_accuracy_sd_across_held_out_drugs	zero_shot_macro_pearson_mean_across_held_out_drugs	zero_shot_macro_pearson_sd_across_held_out_drugs	zero_shot_macro_r2_mean_across_held_out_drugs	zero_shot_macro_r2_sd_across_held_out_drugs	zero_shot_macro_rmse_mean_across_held_out_drugs	zero_shot_macro_rmse_sd_across_held_out_drugs	zero_shot_macro_spearman_mean_across_held_out_drugs	zero_shot_macro_spearman_sd_across_held_out_drugs	zero_shot_pooled_mae_mean_across_held_out_drugs	zero_shot_pooled_mae_sd_across_held_out_drugs	zero_shot_pooled_one_tier_accuracy_mean_across_held_out_drugs	zero_shot_pooled_one_tier_accuracy_sd_across_held_out_drugs	zero_shot_pooled_pearson_mean_across_held_out_drugs	zero_shot_pooled_pearson_sd_across_held_out_drugs	zero_shot_pooled_r2_mean_across_held_out_drugs	zero_shot_pooled_r2_sd_across_held_out_drugs	zero_shot_pooled_rmse_mean_across_held_out_drugs	zero_shot_pooled_rmse_sd_across_held_out_drugs	zero_shot_pooled_spearman_mean_across_held_out_drugs	zero_shot_pooled_spearman_sd_across_held_out_drugs
kp	ec_to_kp	source_pretrained_few_shot	5	17	0.24362157381050137	0.2157581097927709	0.28304960694626763	0.24147670049606307	0.022144081359264763	0.3671018604000898	0.04089301331567234	0.40936893263433016	0.022144081359264763	0.3671018604000898	0.04089301331567234	0.40936893263433016	1.4943507451621532	0.3230385352405428	0.4543021708924545	0.12626586362551062	0.45819041986004744	0.15379514684262674	-0.0554102115478625	0.532607918519376	1.9433294939841639	0.3826593015586413	0.40696293515313886	0.16658060162946386	1.4943507451621532	0.3230385352405428	0.4543021708924545	0.12626586362551062	0.45819041986004744	0.15379514684262674	-0.0554102115478625	0.532607918519376	1.9433294939841639	0.3826593015586413	0.40696293515313886	0.16658060162946386	0.1662757319999009	0.3237053377781966	0.13765544228227172	0.3163270266841227	0.1662757319999009	0.3237053377781966	0.13765544228227172	0.3163270266841227	1.7379723189726544	0.38878209852016504	0.3831922709925161	0.10736064873337622	0.3642399087477874	0.14640456159618082	-0.3852244297980338	0.7336711409972477	2.226379100930432	0.4849185189783133	0.32279327015830184	0.14532702005262768	1.7379723189726544	0.38878209852016504	0.3831922709925161	0.10736064873337622	0.3642399087477874	0.14640456159618082	-0.3852244297980338	0.7336711409972477	2.226379100930432	0.4849185189783133	0.32279327015830184	0.14532702005262768
kp	ec_to_kp	source_pretrained_few_shot	10	17	0.28101433770123047	0.2414050937230264	0.3337614019172697	0.2654685522330185	-0.015248682531464372	0.3681303239572753	-0.009818781655329803	0.4117041348578832	-0.015248682531464372	0.3681303239572753	-0.009818781655329803	0.4117041348578832	1.4569579812714242	0.32221446735805326	0.45803744706013644	0.1262840900413127	0.4840865575766719	0.165584069061297	-0.010009677627987441	0.5406300713080407	1.8926176990131618	0.37111962122703157	0.42614662400600833	0.17774953200806473	1.4569579812714242	0.32221446735805326	0.45803744706013644	0.1262840900413127	0.4840865575766719	0.165584069061297	-0.010009677627987441	0.5406300713080407	1.8926176990131618	0.37111962122703157	0.42614662400600833	0.17774953200806473	0.11255097699675724	0.33540643339055864	0.11307271420524699	0.3553210267868904	0.11255097699675724	0.33540643339055864	0.11307271420524699	0.3553210267868904	1.7379723189726544	0.38878209852016504	0.3831922709925161	0.10736064873337622	0.3642399087477874	0.14640456159618082	-0.3852244297980338	0.7336711409972477	2.226379100930432	0.4849185189783133	0.32279327015830184	0.14532702005262768	1.7379723189726544	0.38878209852016504	0.3831922709925161	0.10736064873337622	0.3642399087477874	0.14640456159618082	-0.3852244297980338	0.7336711409972477	2.226379100930432	0.4849185189783133	0.32279327015830184	0.14532702005262768
kp	se_plus_ec_to_kp	source_pretrained_few_shot	1	17	0.23504735872915583	0.18756840925785717	0.2845512054697	0.19448257985184292	0.1201997259242481	0.444688103922426	0.17103585918067168	0.525516833516644	0.1201997259242481	0.444688103922426	0.17103585918067168	0.525516833516644	1.5924063897271363	0.40391608466229345	0.43231066501470655	0.1271905645226412	0.42692106750156805	0.16197081035395205	-0.16384954240581523	0.4925747928451555	2.0734723398491632	0.4834081560343046	0.36361339314630226	0.15957070336282753	1.5924063897271363	0.40391608466229345	0.43231066501470655	0.1271905645226412	0.42692106750156805	0.16197081035395205	-0.16384954240581523	0.4925747928451555	2.0734723398491632	0.4834081560343046	0.36361339314630226	0.15957070336282753	0.2332029035380265	0.36790705771736865	0.18262577956631498	0.38283631440691174	0.2332029035380265	0.36790705771736865	0.18262577956631498	0.38283631440691174	1.8274537484562923	0.48028956780910903	0.3813653256680533	0.10811261401316384	0.38573036828559454	0.16544528315402365	-0.5310675735525318	0.7881623689915608	2.358023545318863	0.5979248051266693	0.32718078007224655	0.1568006960882595	1.8274537484562923	0.48028956780910903	0.3813653256680533	0.10811261401316384	0.38573036828559454	0.16544528315402365	-0.5310675735525318	0.7881623689915608	2.358023545318863	0.5979248051266693	0.32718078007224655	0.1568006960882595
kp	se_plus_ec_to_kp	source_pretrained_few_shot	5	17	0.3213786726208468	0.25702522088352453	0.40726020670155433	0.2908822898098907	0.033868412032557145	0.41205799516250835	0.04832685794881738	0.4665844092241388	0.033868412032557145	0.41205799516250835	0.04832685794881738	0.4665844092241388	1.5060750758354455	0.3883381578185811	0.4470822616551734	0.13600627921730143	0.4737213501251701	0.1621748343021087	-0.045595149857745716	0.501890038461222	1.9507633386173093	0.43497423546838704	0.40786459601370584	0.16790956434483464	1.5060750758354455	0.3883381578185811	0.4470822616551734	0.13600627921730143	0.4737213501251701	0.1621748343021087	-0.045595149857745716	0.501890038461222	1.9507633386173093	0.43497423546838704	0.40786459601370584	0.16790956434483464	0.15455140132660852	0.32421394756002314	0.13022159764912666	0.34161782899354076	0.15455140132660852	0.32421394756002314	0.13022159764912666	0.34161782899354076	1.8274537484562923	0.48028956780910903	0.3813653256680533	0.10811261401316384	0.38573036828559454	0.16544528315402365	-0.5310675735525318	0.7881623689915608	2.358023545318863	0.5979248051266693	0.32718078007224655	0.1568006960882595	1.8274537484562923	0.48028956780910903	0.3813653256680533	0.10811261401316384	0.38573036828559454	0.16544528315402365	-0.5310675735525318	0.7881623689915608	2.358023545318863	0.5979248051266693	0.32718078007224655	0.1568006960882595
kp	se_plus_ec_to_kp	source_pretrained_few_shot	10	17	0.3588341138667535	0.2848589885902553	0.4572791942989538	0.33377073248300404	-0.0035870292133495176	0.4006202763210816	-0.0016921296485820237	0.44504015860806384	-0.0035870292133495176	0.4006202763210816	-0.0016921296485820237	0.44504015860806384	1.4686196345895386	0.3724482304282521	0.4557822924773031	0.14204318388394027	0.49819300552170026	0.16967851029312925	-0.0035339576815623516	0.5175896804604456	1.9007443510199096	0.40767147584507885	0.4324198273953703	0.17260737280584998	1.4686196345895386	0.3724482304282521	0.4557822924773031	0.14204318388394027	0.49819300552170026	0.16967851029312925	-0.0035339576815623516	0.5175896804604456	1.9007443510199096	0.40767147584507885	0.4324198273953703	0.17260737280584998	0.1008893236786424	0.3613269560743734	0.10494606219849922	0.38388771365468033	0.1008893236786424	0.3613269560743734	0.10494606219849922	0.38388771365468033	1.8274537484562923	0.48028956780910903	0.3813653256680533	0.10811261401316384	0.38573036828559454	0.16544528315402365	-0.5310675735525318	0.7881623689915608	2.358023545318863	0.5979248051266693	0.32718078007224655	0.1568006960882595	1.8274537484562923	0.48028956780910903	0.3813653256680533	0.10811261401316384	0.38573036828559454	0.16544528315402365	-0.5310675735525318	0.7881623689915608	2.358023545318863	0.5979248051266693	0.32718078007224655	0.1568006960882595
kp	se_to_kp	source_pretrained_few_shot	1	17	0.5697649212544655	0.44351750144835717	0.6363918956335344	0.42084724662281514	0.8351779343734086	0.6612188640767429	0.9238850331729421	0.7731565628518308	0.8351779343734086	0.6612188640767429	0.9238850331729421	0.7731565628518308	2.3073845981762964	0.827500558637553	0.2933272350503562	0.11885098369308092	0.32973473818499227	0.1851969263974265	-1.5456275180713204	3.0880165496579846	2.826321513841434	0.9159554738185185	0.28815697749082225	0.17903149777627053	2.3073845981762964	0.827500558637553	0.2933272350503562	0.11885098369308092	0.32973473818499227	0.1851969263974265	-1.5456275180713204	3.0880165496579846	2.826321513841434	0.9159554738185185	0.28815697749082225	0.17903149777627053	-0.48177530491113385	0.5057316744233317	-0.5702233944259555	0.6237081817093018	-0.48177530491113385	0.5057316744233317	-0.5702233944259555	0.6237081817093018	2.8771495194307626	0.8625518135343231	0.22504343668358806	0.10134801395646514	0.2725053668161954	0.2024579769134077	-2.6407871796739	3.2733527756761185	3.462713409474968	0.9583177184626702	0.24521218759983293	0.19977377191967943	2.8771495194307626	0.8625518135343231	0.22504343668358806	0.10134801395646514	0.2725053668161954	0.2024579769134077	-2.6407871796739	3.2733527756761185	3.462713409474968	0.9583177184626702	0.24521218759983293	0.19977377191967943
kp	se_to_kp	source_pretrained_few_shot	5	17	0.8477098010967676	0.5715259193407736	0.9740450482152089	0.5970476349367806	0.557233054531106	0.7347997400237644	0.5862318805912679	0.8460515401746149	0.557233054531106	0.7347997400237644	0.5862318805912679	0.8460515401746149	2.0294397183339945	0.8742224960415017	0.3254232179099034	0.14639166771651219	0.4057797418214063	0.16780926343982897	-0.9153355571285644	2.2283156242909707	2.4886683612597595	0.9678268843510706	0.3504165385395323	0.16588842687691624	2.0294397183339945	0.8742224960415017	0.3254232179099034	0.14639166771651219	0.4057797418214063	0.16780926343982897	-0.9153355571285644	2.2283156242909707	2.4886683612597595	0.9678268843510706	0.3504165385395323	0.16588842687691624	-0.3688132411719404	0.5163391427742979	-0.4076834249933238	0.6585373834668318	-0.3688132411719404	0.5163391427742979	-0.4076834249933238	0.6585373834668318	2.8771495194307626	0.8625518135343231	0.22504343668358806	0.10134801395646514	0.2725053668161954	0.2024579769134077	-2.6407871796739	3.2733527756761185	3.462713409474968	0.9583177184626702	0.24521218759983293	0.19977377191967943	2.8771495194307626	0.8625518135343231	0.22504343668358806	0.10134801395646514	0.2725053668161954	0.2024579769134077	-2.6407871796739	3.2733527756761185	3.462713409474968	0.9583177184626702	0.24521218759983293	0.19977377191967943
kp	se_to_kp	source_pretrained_few_shot	10	17	0.9442166462587991	0.6081550579253254	1.0782154397977166	0.6320989512995258	0.4607262093690749	0.7526525606022283	0.4820614890087601	0.8603669304957665	0.4607262093690749	0.7526525606022283	0.4820614890087601	0.8603669304957665	1.9329328731719633	0.8669949556814032	0.34969366961593223	0.15720196747666693	0.42590563271520376	0.16803284275455938	-0.6909043030104135	1.7147883059183808	2.3844979696772515	0.9643995663995759	0.37037581425283955	0.18048747544026236	1.9329328731719633	0.8669949556814032	0.34969366961593223	0.15720196747666693	0.42590563271520376	0.16803284275455938	-0.6909043030104135	1.7147883059183808	2.3844979696772515	0.9643995663995759	0.37037581425283955	0.18048747544026236	-0.36342391490378206	0.6974527336465395	-0.3788075564588429	0.8034576375614532	-0.36342391490378206	0.6974527336465395	-0.3788075564588429	0.8034576375614532	2.8771495194307626	0.8625518135343231	0.22504343668358806	0.10134801395646514	0.2725053668161954	0.2024579769134077	-2.6407871796739	3.2733527756761185	3.462713409474968	0.9583177184626702	0.24521218759983293	0.19977377191967943	2.8771495194307626	0.8625518135343231	0.22504343668358806	0.10134801395646514	0.2725053668161954	0.2024579769134077	-2.6407871796739	3.2733527756761185	3.462713409474968	0.9583177184626702	0.24521218759983293	0.19977377191967943
se	ec_to_se	source_pretrained_few_shot	1	8	0.03927511668803105	0.11938484704440377	0.04208721272352506	0.1278071934173041	-2.3026120983075677	1.8846412035250513	-2.2580022890090827	1.8743907771214112	-2.3026120983075677	1.8846412035250513	-2.2580022890090827	1.8743907771214112	1.5963556051779482	0.5340894380842051	0.36432917326117537	0.1874890680034618	0.5967811436590371	0.3170493018560651	-1.9114704540305274	6.006790810269853	2.0177138593470376	0.6278014787521373	0.39165504163084064	0.2880195137425798	1.5963556051779482	0.5340894380842051	0.36432917326117537	0.1874890680034618	0.5967811436590371	0.3170493018560651	-1.9114704540305274	6.006790810269853	2.0177138593470376	0.6278014787521373	0.39165504163084064	0.2880195137425798	2.423561689263181	1.7915261167582859	2.527769076267594	1.8174886888486663	2.423561689263181	1.7915261167582859	2.527769076267594	1.8174886888486663	1.635630721865979	0.5250848486966925	0.3246467652882209	0.13829247503513967	0.5755899655121224	0.32130724122127724	-1.9034771349288058	5.83625460103946	2.0598010720705626	0.6278885705018635	0.39172757664605057	0.28309578320633544	1.635630721865979	0.5250848486966925	0.3246467652882209	0.13829247503513967	0.5755899655121224	0.32130724122127724	-1.9034771349288058	5.83625460103946	2.0598010720705626	0.6278885705018635	0.39172757664605057	0.28309578320633544
se	ec_to_se	source_pretrained_few_shot	5	8	0.019190006980409534	0.08862598227280549	0.044695550196777165	0.13981498772632658	-2.282526988599946	1.8763680573729675	-2.2606106264823347	1.8468401840570272	-2.282526988599946	1.8763680573729675	-2.2606106264823347	1.8468401840570272	1.6164407148855695	0.5365861847135088	0.3440015139370468	0.17010021715016163	0.596138613590961	0.3254539437326753	-1.9103333620851766	5.97668359730896	2.015105521873785	0.6120341057877368	0.3761346533746604	0.29602676748713047	1.6164407148855695	0.5365861847135088	0.3440015139370468	0.17010021715016163	0.596138613590961	0.3254539437326753	-1.9103333620851766	5.97668359730896	2.015105521873785	0.6120341057877368	0.3761346533746604	0.29602676748713047	2.43590426178198	2.0195597991561343	2.508649373354837	1.976268924963039	2.43590426178198	2.0195597991561343	2.508649373354837	1.976268924963039	1.635630721865979	0.5250848486966925	0.3246467652882209	0.13829247503513967	0.5755899655121224	0.32130724122127724	-1.9034771349288058	5.83625460103946	2.0598010720705626	0.6278885705018635	0.39172757664605057	0.28309578320633544	1.635630721865979	0.5250848486966925	0.3246467652882209	0.13829247503513967	0.5755899655121224	0.32130724122127724	-1.9034771349288058	5.83625460103946	2.0598010720705626	0.6278885705018635	0.39172757664605057	0.28309578320633544
se	ec_to_se	source_pretrained_few_shot	10	8	0.02319854807513835	0.09388904507554025	0.045382202691865575	0.11162756258714279	-2.286535529694675	1.8756899220212369	-2.2612972789774233	1.8503194753218057	-2.286535529694675	1.8756899220212369	-2.2612972789774233	1.8503194753218057	1.612432173790841	0.5478448464852923	0.3512718527454961	0.1683941432849904	0.5937778656244266	0.31934788432471484	-1.8820095251552345	5.882306231312662	2.014418869378697	0.6273176704426178	0.3775969694894602	0.29566784516353584	1.612432173790841	0.5478448464852923	0.3512718527454961	0.1683941432849904	0.5937778656244266	0.31934788432471484	-1.8820095251552345	5.882306231312662	2.014418869378697	0.6273176704426178	0.3775969694894602	0.29566784516353584	2.4161147015285227	2.008110717862011	2.5017534807668897	1.918056190407376	2.4161147015285227	2.008110717862011	2.5017534807668897	1.918056190407376	1.635630721865979	0.5250848486966925	0.3246467652882209	0.13829247503513967	0.5755899655121224	0.32130724122127724	-1.9034771349288058	5.83625460103946	2.0598010720705626	0.6278885705018635	0.39172757664605057	0.28309578320633544	1.635630721865979	0.5250848486966925	0.3246467652882209	0.13829247503513967	0.5755899655121224	0.32130724122127724	-1.9034771349288058	5.83625460103946	2.0598010720705626	0.6278885705018635	0.39172757664605057	0.28309578320633544
se	kp_plus_ec_to_se	source_pretrained_few_shot	1	8	0.0646314287374083	0.15415394754841835	0.06593453981079048	0.15581242595192432	-2.333375504601408	1.8541492373290271	-2.256426009349773	1.8354561360157216	-2.333375504601408	1.8541492373290271	-2.256426009349773	1.8354561360157216	1.5655921988841075	0.5392381497308523	0.4161066548963708	0.16898689158841393	0.6084858493490641	0.29420798076224386	-2.109144159233836	6.5984693425862115	2.0192901390063476	0.6490678301359406	0.40309849152318356	0.28828993763102123	1.5655921988841075	0.5392381497308523	0.4161066548963708	0.16898689158841393	0.6084858493490641	0.29420798076224386	-2.109144159233836	6.5984693425862115	2.0192901390063476	0.6490678301359406	0.40309849152318356	0.28828993763102123	2.4543250955570213	1.7449926487056528	2.526192796608284	1.7622415898800439	2.4543250955570213	1.7449926487056528	2.526192796608284	1.7622415898800439	1.6302236276215156	0.54735446937618	0.3626351668421046	0.1644153463409436	0.5925189727116315	0.29272391681523446	-2.222073829793586	6.725758911732485	2.0852246788171374	0.6668310042928787	0.40102628084858527	0.28506256645958594	1.6302236276215156	0.54735446937618	0.3626351668421046	0.1644153463409436	0.5925189727116315	0.29272391681523446	-2.222073829793586	6.725758911732485	2.0852246788171374	0.6668310042928787	0.40102628084858527	0.28506256645958594
se	kp_plus_ec_to_se	source_pretrained_few_shot	5	8	0.05780196657733402	0.1540616283144378	0.11034477057544811	0.22999026727983682	-2.3265460424413336	1.8549047416088047	-2.300836240114431	1.8089448502387588	-2.3265460424413336	1.8549047416088047	-2.300836240114431	1.8089448502387588	1.572421661044182	0.5296844094130144	0.35935385073494086	0.17031065994641875	0.6266446962059968	0.286392094780666	-1.7927872960174498	5.722098683504377	1.9748799082416895	0.6104563859501618	0.38429849786408465	0.2905295031056356	1.572421661044182	0.5296844094130144	0.35935385073494086	0.17031065994641875	0.6266446962059968	0.286392094780666	-1.7927872960174498	5.722098683504377	1.9748799082416895	0.6104563859501618	0.38429849786408465	0.2905295031056356	2.4799233156233678	1.9976922043895564	2.5488749869869327	1.9347590517755384	2.4799233156233678	1.9976922043895564	2.5488749869869327	1.9347590517755384	1.6302236276215156	0.54735446937618	0.3626351668421046	0.1644153463409436	0.5925189727116315	0.29272391681523446	-2.222073829793586	6.725758911732485	2.0852246788171374	0.6668310042928787	0.40102628084858527	0.28506256645958594	1.6302236276215156	0.54735446937618	0.3626351668421046	0.1644153463409436	0.5925189727116315	0.29272391681523446	-2.222073829793586	6.725758911732485	2.0852246788171374	0.6668310042928787	0.40102628084858527	0.28506256645958594
se	kp_plus_ec_to_se	source_pretrained_few_shot	10	8	0.05561712230619895	0.15020784080169186	0.11825534808885244	0.23691981004547424	-2.3243611981701986	1.857264180428087	-2.308746817627835	1.8072434740987726	-2.3243611981701986	1.857264180428087	-2.308746817627835	1.8072434740987726	1.574606505315317	0.5422784232447734	0.3570441620700755	0.16417775469951093	0.6264293035166058	0.2870370465782092	-1.739324293388749	5.567322450463313	1.9669693307282854	0.6122024612343955	0.38568199123306524	0.2879861896715661	1.574606505315317	0.5422784232447734	0.3570441620700755	0.16417775469951093	0.6264293035166058	0.2870370465782092	-1.739324293388749	5.567322450463313	1.9669693307282854	0.6122024612343955	0.38568199123306524	0.2879861896715661	2.4539403700040463	1.987939774839546	2.549203019417302	1.868437063244927	2.4539403700040463	1.987939774839546	2.549203019417302	1.868437063244927	1.6302236276215156	0.54735446937618	0.3626351668421046	0.1644153463409436	0.5925189727116315	0.29272391681523446	-2.222073829793586	6.725758911732485	2.0852246788171374	0.6668310042928787	0.40102628084858527	0.28506256645958594	1.6302236276215156	0.54735446937618	0.3626351668421046	0.1644153463409436	0.5925189727116315	0.29272391681523446	-2.222073829793586	6.725758911732485	2.0852246788171374	0.6668310042928787	0.40102628084858527	0.28506256645958594
se	kp_to_se	source_pretrained_few_shot	1	8	0.15708957338924914	0.4230563969208569	0.0861434413418959	0.35848926149827737	-1.792855578650049	1.694817697001268	-1.6519362518286194	1.6072405777446213	-1.792855578650049	1.694817697001268	-1.6519362518286194	1.6072405777446213	2.106112124835467	0.8619150547442286	0.3671635977286659	0.21327649497752174	0.498153486078639	0.242266060762786	-3.8840885806291876	8.961684094793869	2.623779896527501	0.8216524846453948	0.34080552681782705	0.22358232673835102	2.106112124835467	0.8619150547442286	0.3671635977286659	0.21327649497752174	0.498153486078639	0.242266060762786	-3.8840885806291876	8.961684094793869	2.623779896527501	0.8216524846453948	0.34080552681782705	0.22358232673835102	1.9138051696056626	1.7906274548473329	1.921703039087131	1.6914387615658224	1.9138051696056626	1.7906274548473329	1.921703039087131	1.6914387615658224	2.263201698224716	0.9856338209512449	0.25985227240999337	0.2110535399586183	0.5124357647668205	0.2325735354306922	-5.0103047133695435	12.294695836114519	2.7099233378693968	0.960517874252328	0.352259394124317	0.22618437779637954	2.263201698224716	0.9856338209512449	0.25985227240999337	0.2110535399586183	0.5124357647668205	0.2325735354306922	-5.0103047133695435	12.294695836114519	2.7099233378693968	0.960517874252328	0.352259394124317	0.22618437779637954
se	kp_to_se	source_pretrained_few_shot	5	8	0.1103162780472577	0.46399986619289113	0.029699303198389697	0.38447028846361647	-1.7460822833080578	1.7107008525059837	-1.595492113685113	1.6008369383826135	-1.7460822833080578	1.7107008525059837	-1.595492113685113	1.6008369383826135	2.1528854201774577	0.8447235926416862	0.3196973849694035	0.16157203762341715	0.4218492112204191	0.24732697026642259	-4.012818800002974	9.383334451159325	2.680224034671007	0.831245066017624	0.27527833330935303	0.2109722180592534	2.1528854201774577	0.8447235926416862	0.3196973849694035	0.16157203762341715	0.4218492112204191	0.24732697026642259	-4.012818800002974	9.383334451159325	2.680224034671007	0.831245066017624	0.27527833330935303	0.2109722180592534	1.8994595564900911	2.0079455291250388	1.843530860557615	1.8757248785786116	1.8994595564900911	2.0079455291250388	1.843530860557615	1.8757248785786116	2.263201698224716	0.9856338209512449	0.25985227240999337	0.2110535399586183	0.5124357647668205	0.2325735354306922	-5.0103047133695435	12.294695836114519	2.7099233378693968	0.960517874252328	0.352259394124317	0.22618437779637954	2.263201698224716	0.9856338209512449	0.25985227240999337	0.2110535399586183	0.5124357647668205	0.2325735354306922	-5.0103047133695435	12.294695836114519	2.7099233378693968	0.960517874252328	0.352259394124317	0.22618437779637954
se	kp_to_se	source_pretrained_few_shot	10	8	0.030377836016567697	0.5052814283337834	-0.08640749536660347	0.44621911284838894	-1.6661438412773677	1.77615078681524	-1.47938531512012	1.69254118530424	-1.6661438412773677	1.77615078681524	-1.47938531512012	1.69254118530424	2.232823862208148	0.864453037241357	0.33448816351281085	0.18179214007797634	0.38555161566023033	0.25344888248230457	-4.162949934996028	9.367281091841523	2.7963308332360004	0.8600216023494311	0.2482129318823842	0.2091548556317207	2.232823862208148	0.864453037241357	0.33448816351281085	0.18179214007797634	0.38555161566023033	0.25344888248230457	-4.162949934996028	9.367281091841523	2.7963308332360004	0.8600216023494311	0.2482129318823842	0.2091548556317207	1.7957230131112156	2.029949632162258	1.7198415169095864	1.8771815892620953	1.7957230131112156	2.029949632162258	1.7198415169095864	1.8771815892620953	2.263201698224716	0.9856338209512449	0.25985227240999337	0.2110535399586183	0.5124357647668205	0.2325735354306922	-5.0103047133695435	12.294695836114519	2.7099233378693968	0.960517874252328	0.352259394124317	0.22618437779637954	2.263201698224716	0.9856338209512449	0.25985227240999337	0.2110535399586183	0.5124357647668205	0.2325735354306922	-5.0103047133695435	12.294695836114519	2.7099233378693968	0.960517874252328	0.352259394124317	0.22618437779637954
