bidirectional_macro_mae_mean	bidirectional_macro_mae_sd	bidirectional_macro_one_tier_accuracy_mean	bidirectional_macro_one_tier_accuracy_sd	bidirectional_macro_pearson_mean	bidirectional_macro_pearson_sd	bidirectional_macro_r2_mean	bidirectional_macro_r2_sd	bidirectional_macro_rmse_mean	bidirectional_macro_rmse_sd	bidirectional_macro_spearman_mean	bidirectional_macro_spearman_sd	bidirectional_pooled_mae_mean	bidirectional_pooled_mae_sd	bidirectional_pooled_one_tier_accuracy_mean	bidirectional_pooled_one_tier_accuracy_sd	bidirectional_pooled_pearson_mean	bidirectional_pooled_pearson_sd	bidirectional_pooled_r2_mean	bidirectional_pooled_r2_sd	bidirectional_pooled_rmse_mean	bidirectional_pooled_rmse_sd	bidirectional_pooled_spearman_mean	bidirectional_pooled_spearman_sd	configuration_id	corrective_analysis_stage	corrective_genome_variant	cross_modal_architecture	drug_representation	drug_representation_registry	drug_view_fusion_method	drug_view_low_rank	genome_representation	genome_representation_registry	low_rank_interaction_rank	model_parameter_count	outer_target_code	outer_target_code_registry	parameter_count	provisional_rank	seed_count	selection_eligible	selection_rank	shared_hp_id	worst_direction_macro_rmse_mean	worst_direction_macro_rmse_sd	candidate_id
3.1185550645679014	0.1582137930739948	0.23718016192272426	0.01787209228150775	0.3402577082842065	0.026176672431873386	-6.79231507995777	1.3012962933498913	3.710061604927071	0.14875984607625875	0.28404985194958593	0.0178554158124165	3.151692905898654	0.11341756607363344	0.23777628027373585	0.022464258223679503	0.646128361307151	0.014486336944815803	-0.48957186557102733	0.08261315590248824	3.9915522005418445	0.10281539631928209	0.6096845577959688	0.013379482903413778	outer_ec__corrective_drug_screen__separate_encoder_low_rank_kmer_plus_AMR__identity_seen_drug_control	corrective_drug_representation_screen_v2	separate_encoder_low_rank_kmer_plus_AMR	projected_concatenation_MLP	identity_seen_drug_control	identity_seen_drug_control	single_view	0	outer_ec__final_separate_encoder_low_rank_kmer_plus_AMR__corrective_hp_03_wide_regularised__rank_8	outer_ec__final_separate_encoder_low_rank_kmer_plus_AMR__corrective_hp_03_wide_regularised__rank_8	8	220417	ec	ec	220417	5	3	NO		corrective_hp_03_wide_regularised	3.91417985127382	0.1984071523960849	identity_seen_drug_control__single_view
1.7417597708825163	0.03085704154810597	0.3615823767786978	0.01549265781059745	0.5657991778374462	0.00016411180333947487	-1.4530683875946782	0.05724013425724852	2.26736323201934	0.03506560728813658	0.4616163472682255	0.0015815548795676056	1.7977652675740925	0.03414560494340235	0.3501871995281476	0.019107568195600194	0.8342713037566089	0.005493075786371467	0.5940884499642466	0.01340216586628548	2.4046487258967564	0.0432354197709307	0.8322200027334453	0.0046602107792990425	outer_kp__corrective_drug_screen__common_AMR_only__ChemBERTa_mean_plus_Morgan_plus_RDKit	corrective_drug_representation_screen_v2	common_AMR_only	projected_concatenation_MLP	ChemBERTa_mean_plus_Morgan_plus_RDKit	ChemBERTa_mean_plus_Morgan_plus_RDKit	raw_single_encoder_concatenation	0	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	0	584641	kp	kp	584641	1	3	YES	1	corrective_hp_03_wide_regularised	2.387578467599396	0.02654736261662108	ChemBERTa_mean_plus_Morgan_plus_RDKit__raw_single_encoder_concatenation
1.7541612891453202	0.013427894667878177	0.3634114280440532	0.0024686577947489047	0.5637142995277644	0.003031207233343842	-1.7020492989603706	0.0862433773716659	2.274986459540031	0.014267864789010985	0.4653925731864034	0.003949303896495779	1.7968501233556802	0.01131351654548082	0.35496316595423166	0.008135325921746518	0.8340884327347043	0.004874010413324106	0.5959320591519455	0.009096173762765803	2.3988146474245826	0.030185172283985654	0.8325663832351804	0.0026127309548189216	outer_kp__corrective_drug_view_fusion__ChemBERTa_mean_plus_Morgan_plus_RDKit__separate_encoder_low_rank		common_AMR_only	projected_concatenation_MLP	ChemBERTa_mean_plus_Morgan_plus_RDKit		separate_encoder_low_rank	16	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised		0	707233	kp		707233	1	3	YES	2	corrective_hp_03_wide_regularised	2.390778938436833	0.01998871260900613	ChemBERTa_mean_plus_Morgan_plus_RDKit__separate_encoder_low_rank
1.7583805976793794	0.03274443944868475	0.36001588033188897	0.007766566289751778	0.5649675932982884	0.004863236488212393	-1.5791692452569623	0.16481547600591054	2.280030890528704	0.035410141694610334	0.4619734195840756	0.0035293454175766587	1.809114179613563	0.03143841600304951	0.3519441961208732	0.008354335213622232	0.833509840529476	0.006815612353721683	0.5900045243982105	0.013664884683834703	2.415912359613353	0.04384892623996702	0.8324727759791379	0.005197222577515091	outer_kp__corrective_drug_view_fusion__ChemBERTa_mean_plus_Morgan_plus_RDKit__separate_encoder_projected		common_AMR_only	projected_concatenation_MLP	ChemBERTa_mean_plus_Morgan_plus_RDKit		separate_encoder_projected	0	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised		0	697825	kp		697825	2	3	YES	3	corrective_hp_03_wide_regularised	2.4070374512745665	0.03501616321969152	ChemBERTa_mean_plus_Morgan_plus_RDKit__separate_encoder_projected
1.7554653743492137	0.025459535280303303	0.3522308046078033	0.009204059809415278	0.5639872052416915	0.004350310475059758	-1.4812001312330743	0.2597432315494503	2.2812496497136885	0.030800089712961314	0.4620427460272134	0.010540078933635906	1.8162104685967793	0.023541663747241977	0.3421902447381799	0.009229267832930528	0.8351798048224977	0.0021942002906160715	0.5876880817297625	0.009561058510281136	2.420463551028949	0.029192759958214107	0.8340810904289607	0.002241432458487862	outer_kp__corrective_drug_screen__common_AMR_only__ChemBERTa_first_token_ablation	corrective_drug_representation_screen_v2	common_AMR_only	projected_concatenation_MLP	ChemBERTa_first_token_ablation	ChemBERTa_first_token_ablation	single_view	0	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	0	186241	kp	kp	186241	2	3	YES	4	corrective_hp_03_wide_regularised	2.423478562237564	0.02388069188318761	ChemBERTa_first_token_ablation__single_view
1.758395139218858	0.015841209286207452	0.35133228775312686	0.004722703320245389	0.5600243231233817	0.005961352339627217	-1.524159604103233	0.18595943982083116	2.285206540329042	0.016551090150667976	0.4551022218097837	0.005136113413218035	1.8134181284537376	0.010578090552238533	0.34049986559981	0.005447504806896053	0.8339986002680023	0.0008596385135753443	0.5881208204846042	0.003929993583419803	2.419934897225279	0.013728974269000365	0.8324496752845737	0.002076092124930153	outer_kp__corrective_drug_screen__common_AMR_only__ChemBERTa_mean	corrective_drug_representation_screen_v2	common_AMR_only	projected_concatenation_MLP	ChemBERTa_mean	ChemBERTa_mean	single_view	0	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	0	186241	kp	kp	186241	4	3	YES	5	corrective_hp_03_wide_regularised	2.4228900068381933	0.021079652556112626	ChemBERTa_mean__single_view
1.7601166873244594	0.01900017169605884	0.3566242604810698	0.011014639417831058	0.5590747179651312	0.007588083263059022	-1.475609895475116	0.043655925075769944	2.2875234850705373	0.01578434733577589	0.45786861718520827	0.011329868026224805	1.820099504857289	0.022790852202825947	0.344176295654276	0.01375954526162575	0.833949805085665	0.00029384495334538606	0.5867748113109623	0.009481134517290787	2.4228614113250315	0.029549775403678324	0.8331238820862467	0.0015966343351601533	outer_kp__corrective_drug_view_fusion__ChemBERTa_mean_plus_Morgan__separate_encoder_projected		common_AMR_only	projected_concatenation_MLP	ChemBERTa_mean_plus_Morgan		separate_encoder_projected	0	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised		0	654913	kp		654913	3	3	YES	6	corrective_hp_03_wide_regularised	2.4381583961010893	0.04043575867351133	ChemBERTa_mean_plus_Morgan__separate_encoder_projected
1.7514196644834363	0.03276074660890102	0.36114447170921987	0.006051295745964454	0.5571512235193729	0.014284700215066915	-1.5819608546636015	0.20754939826895882	2.287633788622049	0.04170423477219325	0.45263657086714315	0.016245123551160888	1.8066673398065982	0.03758943073124162	0.3521225868022717	0.004344498874295758	0.833387010558297	0.006052252124945086	0.5868760421481974	0.01853904924292327	2.4233135672157267	0.05646649059375562	0.831603695286837	0.006123561797769015	outer_kp__corrective_drug_screen__common_AMR_only__Morgan	corrective_drug_representation_screen_v2	common_AMR_only	projected_concatenation_MLP	Morgan	Morgan	single_view	0	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	0	505729	kp	kp	505729	5	3	YES	7	corrective_hp_03_wide_regularised	2.4179206768998647	0.048824844104323174	Morgan__single_view
1.7649352417497022	0.021807322339067164	0.3626724646366508	0.00847909808558219	0.5570166463609594	0.0051707671459531096	-1.664315013713895	0.15235841684670592	2.2941187394121285	0.023557929820751045	0.4578505612695741	0.007794466189310591	1.8141572641919552	0.026797327933451978	0.3547305497755473	0.011115504084522203	0.8319703020578054	0.004343475534258619	0.5868730382786014	0.011930606267508337	2.423554651897525	0.038800562362701435	0.8303086614016815	0.0035311735757469877	outer_kp__corrective_drug_view_fusion__ChemBERTa_mean_plus_Morgan__separate_encoder_low_rank		common_AMR_only	projected_concatenation_MLP	ChemBERTa_mean_plus_Morgan		separate_encoder_low_rank	16	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised		0	659713	kp		659713	4	3	YES	8	corrective_hp_03_wide_regularised	2.432634102387611	0.02346938290181114	ChemBERTa_mean_plus_Morgan__separate_encoder_low_rank
1.7695150475964994	0.021557526625934555	0.35178264792683533	0.012758606287241592	0.5570368603801984	0.007119500525266633	-1.5673122375171331	0.11322168778616165	2.2987581268048345	0.01698795792626479	0.4580215118239516	0.0068817405238386295	1.8241480759232553	0.019097972909738217	0.34268150393798197	0.01467390402345965	0.8306551514594275	0.0013497630706652247	0.5830303600688119	0.003619841215895408	2.43544266704976	0.01352594125544265	0.8301906630729494	0.0008796725309605575	outer_kp__corrective_drug_screen__common_AMR_only__ChemBERTa_mean_plus_Morgan	corrective_drug_representation_screen_v2	common_AMR_only	projected_concatenation_MLP	ChemBERTa_mean_plus_Morgan	ChemBERTa_mean_plus_Morgan	raw_single_encoder_concatenation	0	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	0	579457	kp	kp	579457	6	3	YES	9	corrective_hp_03_wide_regularised	2.437303822375536	0.01961580136927633	ChemBERTa_mean_plus_Morgan__raw_single_encoder_concatenation
1.7667873850219706	0.017285292684884955	0.35709562827247704	0.0010231337825791702	0.5521361830371228	0.011289260542490603	-1.571148537409312	0.19767727457304055	2.298945331705882	0.020175579462069562	0.449428030825483	0.005447681432323464	1.8243217079065737	0.0060908913099980005	0.3460807092567031	0.002318667569286256	0.8306019418260231	0.0011744317513599208	0.580871067678078	0.0021760417452786856	2.445241532688533	0.007043037644115069	0.8286655541854229	0.0022699341636236814	outer_kp__corrective_drug_screen__common_AMR_only__RDKit	corrective_drug_representation_screen_v2	common_AMR_only	projected_concatenation_MLP	RDKit	RDKit	single_view	0	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	0	117697	kp	kp	117697	7	3	YES	10	corrective_hp_03_wide_regularised	2.4154629951454933	0.029922699691860226	RDKit__single_view
1.760663180182726	0.00924286028395168	0.3505294198541888	0.005309718682585688	0.5583486650923088	0.006614592792945504	-1.5308444107201211	0.18467761974761693	2.284743465766032	0.014231165314530546	0.45175826281787773	0.00949844862916231	1.8174542459022576	0.0028582807576787925	0.34239937453737745	0.004998321053032559	0.8330031340113351	0.001958471767587722	0.5861360915717384	0.0032705581313459725	2.429662416361317	0.01316885915523425	0.8306485630757248	0.0012375012357191664	outer_kp__corrective_drug_screen__common_AMR_only__identity_seen_drug_control	corrective_drug_representation_screen_v2	common_AMR_only	projected_concatenation_MLP	identity_seen_drug_control	identity_seen_drug_control	single_view	0	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	outer_kp__final_common_AMR_only__corrective_hp_03_wide_regularised	0	116161	kp	kp	116161	3	3	NO		corrective_hp_03_wide_regularised	2.406313902322544	0.012912566476731072	identity_seen_drug_control__single_view
1.5050687262281086	0.02972841369326511	0.4530774345705861	0.014624131699331442	0.5254279188223411	0.0027657391147396324	-0.23486528901385229	0.03904264344201532	1.9818999976890648	0.025959256425890767	0.4672864989231078	0.0014662660960669904	1.5508391433082658	0.029695977860330472	0.44538120511942986	0.015313204683573058	0.7438282824579572	0.003619591106308553	0.478710851404123	0.012833669370232382	2.1137655220087064	0.027896078758351588	0.7478255443872316	0.007244221155345399	outer_se__corrective_drug_screen__common_AMR_only__ChemBERTa_mean	corrective_drug_representation_screen_v2	common_AMR_only	projected_concatenation_MLP	ChemBERTa_mean	ChemBERTa_mean	single_view	0	outer_se__final_common_AMR_only__corrective_hp_02_balanced	outer_se__final_common_AMR_only__corrective_hp_02_balanced	0	76993	se	se	76993	1	3	YES	1	corrective_hp_02_balanced	1.9917729089610103	0.017739697457352384	ChemBERTa_mean__single_view
1.5099317040096742	0.0245559913702142	0.45233000263495743	0.011596220369162559	0.5251643383528432	0.00498381466777616	-0.2507296167596024	0.04532902286928447	1.990415740879404	0.013522182776642074	0.47038794606501416	0.0034709688232231963	1.552768613508132	0.030545023227822772	0.44720785447521644	0.010763962943172866	0.7459425952340423	0.002077923437904671	0.47634601842727736	0.014333770852506422	2.1190714632949237	0.028942292678796246	0.7492735596920915	0.0010043557268770537	outer_se__corrective_drug_screen__common_AMR_only__Morgan	corrective_drug_representation_screen_v2	common_AMR_only	projected_concatenation_MLP	Morgan	Morgan	single_view	0	outer_se__final_common_AMR_only__corrective_hp_02_balanced	outer_se__final_common_AMR_only__corrective_hp_02_balanced	0	183489	se	se	183489	2	3	YES	2	corrective_hp_02_balanced	2.0033343272207955	0.004030115717834232	Morgan__single_view
1.5182586325957679	0.03372327258668176	0.4507294175219089	0.01418437740467257	0.5197420654924209	0.003331895524532288	-0.26702832059316384	0.0647301527996722	1.9911374088522813	0.03318967897488672	0.46300772686039987	0.0019463710442474537	1.561548944630661	0.041107068722958245	0.4444198721314517	0.015196210718026014	0.7435130749880058	0.003880072224117662	0.47899492590116816	0.022911878082001184	2.1162945904248667	0.042835145219509915	0.7469269875607831	0.004206937464202538	outer_se__corrective_drug_view_fusion__ChemBERTa_mean_plus_Morgan_plus_RDKit__separate_encoder_low_rank		common_AMR_only	projected_concatenation_MLP	ChemBERTa_mean_plus_Morgan_plus_RDKit		separate_encoder_low_rank	16	outer_se__final_common_AMR_only__corrective_hp_02_balanced		0	258369	se		258369	1	3	YES	3	corrective_hp_02_balanced	1.9999057972485028	0.025287081565865656	ChemBERTa_mean_plus_Morgan_plus_RDKit__separate_encoder_low_rank
1.5159165885052446	0.010413965154407002	0.4515747240884953	0.007498595605432815	0.5231288825494487	0.012461402974331237	-0.2424533303765927	0.03294064688523936	1.992028628731885	0.020217090497592946	0.4671997121118663	0.009028732590428759	1.5591867640820514	0.0127827326181666	0.44596912951107853	0.006511172964368428	0.7426892197990416	0.0011508579107071273	0.4758442280042601	0.013915593918147442	2.1193290319622395	0.022445916192035485	0.7465996198054019	0.0033427935489545135	outer_se__corrective_drug_view_fusion__ChemBERTa_mean_plus_Morgan__separate_encoder_projected		common_AMR_only	projected_concatenation_MLP	ChemBERTa_mean_plus_Morgan		separate_encoder_projected	0	outer_se__final_common_AMR_only__corrective_hp_02_balanced		0	237697	se		237697	2	3	YES	4	corrective_hp_02_balanced	2.0146440706318605	0.03227253072089619	ChemBERTa_mean_plus_Morgan__separate_encoder_projected
