outer_target_code	source_regime_id	model_kind	support_budget_percent	normalized_antibiotic	fold_count	observations_mean_across_folds	rmse_mean_across_folds	rmse_sd_across_folds	mae_mean_across_folds	mae_sd_across_folds	r2_mean_across_folds	r2_sd_across_folds	pearson_mean_across_folds	pearson_sd_across_folds	spearman_mean_across_folds	spearman_sd_across_folds	one_tier_accuracy_mean_across_folds	one_tier_accuracy_sd_across_folds
ec		target_only_scratch	10	ciprofloxacin	5	1293.4	2.603015252411688	0.16187818540291388	1.6868200588744666	0.11474118216644985	0.5644412846255198	0.03678838780085798	0.7641037760895532	0.01839842398746382	0.785314881398458	0.012941682294601907	0.48791535127721775	0.041230517700251754
ec		target_only_scratch	10	imipenem	5	843.8	1.2332298946109315	0.09533488941831374	0.8350121929645518	0.08716932738920083	0.21191902793505282	0.10946611493738034	0.5818568825382963	0.05188887298578565	0.5628378889717445	0.045553295945539085	0.721497454176107	0.03477475804432856
ec		target_only_scratch	10	levofloxacin	5	547.6	1.3358962813799917	0.06669081398357103	0.917162648124642	0.06572251604967554	0.669969974951087	0.025360424731786027	0.8276955675948774	0.014508408782959052	0.7504509184952596	0.015718982714689505	0.7032094992816379	0.046315476599630145
ec		target_only_scratch	10	meropenem	5	1076.0	1.8083884630057323	0.07820863513983517	1.3179704396227259	0.1110975280294425	0.25886453187990643	0.08124040914796865	0.5395117704490938	0.0439233097314857	0.5192098812042161	0.053478405225010774	0.544361833952912	0.04985221900114168
ec		target_only_scratch	10	minocycline	5	685.0	1.192732297615489	0.12797549605980857	0.8617862112617116	0.10903878876437954	0.1447506117578577	0.15861882754996906	0.5259468629063717	0.03393449590714934	0.4710718606393208	0.05038072431679901	0.7070559610705597	0.04817641129942557
ec		target_only_scratch	10	tetracycline	5	411.4	2.0664970444524204	0.15514375909707528	1.5192881466775794	0.12568262269196953	0.48826823717712386	0.06324582329482938	0.711188253166206	0.039429653696326034	0.6948768713442623	0.04167817601642741	0.4819553697273207	0.034834290875755375
ec		target_only_scratch	10	tigecycline	5	746.8	0.9191485187726004	0.10722145574139887	0.6210864377743477	0.11263369450820712	-0.6323809552633852	0.39789453227853877	0.20874830216605952	0.030010674008288364	0.22894796003942397	0.03793477290381879	0.7940582107997076	0.05992211549552761
ec		target_only_scratch	10	tobramycin	5	603.8	1.3592465267675846	0.06219732820976134	1.0726534422467444	0.07496785236480706	0.1828719171028952	0.09754430976904906	0.4709144653443554	0.04767424455547205	0.35615537597136715	0.042973053884320586	0.580003038523351	0.044754539014854565
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	amikacin	5	848.4	1.1330389381059385	0.06071523017676266	0.877544779035337	0.04757030665671798	-0.6133911130113214	0.20433900722875564	0.28202674443531345	0.045861440169921525	0.18766551849726917	0.0412683334583647	0.6516648332111029	0.029736643936475647
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	ampicillin	5	343.0	2.196921410123062	0.24899392132805342	1.4498733105186816	0.09742162787913307	0.2533337322566169	0.08217953299218649	0.6355688429393982	0.05069637203292662	0.5848963275960043	0.022585533461638607	0.4590864917395529	0.0261001252430885
